From,Status,Price,Date Created
+61879478573,Failed,0.0,2026-04-17T05:28:15.000Z
+61879478573,Failed,0.0,2026-04-17T05:28:09.000Z
+61879478573,Failed,0.0,2026-04-17T05:28:07.000Z
+61879478573,Failed,0.0,2026-04-17T05:28:06.000Z
+61879478573,No Answer,,2026-04-17T05:28:04.000Z
+61879478573,Completed,-0.0405,2026-04-17T05:27:21.000Z
+61879478573,Failed,0.0,2026-04-17T05:27:22.000Z
+61879478573,Failed,0.0,2026-04-17T05:27:19.000Z
+61879478573,Failed,0.0,2026-04-17T05:27:16.000Z
+61879478573,Failed,0.0,2026-04-17T05:27:15.000Z
+61879478573,Failed,0.0,2026-04-17T05:27:12.000Z
+61879478573,Failed,0.0,2026-04-17T05:27:12.000Z
+61879478573,Failed,0.0,2026-04-17T05:27:09.000Z
+61879478573,Completed,-0.0497,2026-04-17T05:26:12.000Z
+61879478573,No Answer,,2026-04-17T05:26:26.000Z
+61879478573,Failed,0.0,2026-04-17T05:26:26.000Z
+61879478573,Failed,0.0,2026-04-17T05:26:22.000Z
+61879478573,Failed,0.0,2026-04-17T05:26:19.000Z
+61879478573,Failed,0.0,2026-04-17T05:26:14.000Z
+61879478573,Failed,0.0,2026-04-17T05:26:11.000Z
+61879478573,No Answer,,2026-04-17T05:26:09.000Z
+61879478573,Failed,0.0,2026-04-17T05:25:21.000Z
+61879478573,No Answer,,2026-04-17T05:25:21.000Z
+61879478573,Failed,0.0,2026-04-17T05:25:19.000Z
+61879478573,Failed,0.0,2026-04-17T05:25:17.000Z
+61879478573,Completed,-0.028,2026-04-17T05:24:36.000Z
+61879478573,Completed,-0.15,2026-04-17T05:24:30.000Z
+61879478573,Failed,0.0,2026-04-17T05:24:39.000Z
+61879478573,Failed,0.0,2026-04-17T05:24:35.000Z
+61879478573,Failed,0.0,2026-04-17T05:24:34.000Z
+61879478573,Completed,-0.075,2026-04-17T05:24:18.000Z
+61879478573,Failed,0.0,2026-04-17T05:24:23.000Z
+61879478573,No Answer,,2026-04-17T05:24:21.000Z
+61879478573,Failed,0.0,2026-04-17T05:24:19.000Z
+61879478573,Failed,0.0,2026-04-17T05:24:16.000Z
+61879478573,Busy,,2026-04-17T05:23:20.000Z
+61879478573,Failed,0.0,2026-04-17T05:23:18.000Z
+61879478573,Failed,0.0,2026-04-17T05:23:16.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:23.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:21.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:20.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:20.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:19.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:18.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:16.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:15.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:12.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:11.000Z
+61879478573,Failed,0.0,2026-04-17T05:22:10.000Z
+61879478573,Failed,0.0,2026-04-17T05:21:08.000Z
+61879478573,No Answer,,2026-04-17T05:21:07.000Z
+61879478573,Failed,0.0,2026-04-17T05:21:06.000Z
+61879478573,Failed,0.0,2026-04-17T05:21:05.000Z
+61879478573,Completed,-0.075,2026-04-17T05:20:21.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:30.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:29.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:27.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:26.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:25.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:24.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:23.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:22.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:20.000Z
+61879478573,Failed,0.0,2026-04-17T05:20:19.000Z
+61879478573,Completed,-0.0405,2026-04-17T05:19:22.000Z
+61879478573,Failed,0.0,2026-04-17T05:19:29.000Z
+61879478573,Failed,0.0,2026-04-17T05:19:24.000Z
+61879478573,No Answer,,2026-04-17T05:19:21.000Z
+61879478573,Failed,0.0,2026-04-17T05:19:20.000Z
+61879478573,Failed,0.0,2026-04-17T05:19:19.000Z
+61879478573,Failed,0.0,2026-04-17T05:19:18.000Z
+61879478573,Failed,0.0,2026-04-17T05:19:14.000Z
+61879478573,No Answer,,2026-04-17T05:19:12.000Z
+61879478573,Completed,-0.0405,2026-04-17T05:18:39.000Z
+61879478573,Failed,0.0,2026-04-17T05:18:40.000Z
+61879478573,Failed,0.0,2026-04-17T05:18:38.000Z
+61879478573,Failed,0.0,2026-04-17T05:18:37.000Z
+61879478573,Failed,0.0,2026-04-17T05:18:17.000Z
+61879478573,Failed,0.0,2026-04-17T05:18:12.000Z
+61879478573,Failed,0.0,2026-04-17T05:18:10.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:31.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:30.000Z
+61879478573,Completed,-0.0497,2026-04-17T05:17:17.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:29.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:28.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:27.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:23.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:21.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:20.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:14.000Z
+61879478573,Failed,0.0,2026-04-17T05:17:12.000Z
+61879478573,No Answer,,2026-04-17T05:16:08.000Z
+61879478573,Completed,-0.028,2026-04-17T05:15:32.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:42.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:41.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:40.000Z
+61879478573,No Answer,,2026-04-17T05:15:39.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:38.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:37.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:36.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:35.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:34.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:33.000Z
+61879478573,No Answer,,2026-04-17T05:15:31.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:30.000Z
+61879478573,Failed,0.0,2026-04-17T05:15:28.000Z
+61879478573,Failed,0.0,2026-04-17T05:14:31.000Z
+61879478573,Busy,,2026-04-17T05:14:30.000Z
+61879478573,No Answer,,2026-04-17T05:14:29.000Z
+61879478573,Failed,0.0,2026-04-17T05:14:26.000Z
+61879478573,Failed,0.0,2026-04-17T05:14:25.000Z
+61879478573,Failed,0.0,2026-04-17T05:14:24.000Z
+61879478573,Failed,0.0,2026-04-17T05:14:23.000Z
+61879478573,Failed,0.0,2026-04-17T05:14:19.000Z
+61879478573,Failed,0.0,2026-04-17T05:14:13.000Z
+61879478573,Failed,0.0,2026-04-17T05:14:10.000Z
+61879478573,Failed,0.0,2026-04-17T05:13:20.000Z
+61879478573,Failed,0.0,2026-04-17T05:13:11.000Z
+61879478573,Failed,0.0,2026-04-17T05:13:07.000Z
+61879478573,Failed,0.0,2026-04-17T05:13:07.000Z
+61879478573,Completed,-0.0405,2026-04-17T05:12:23.000Z
+61879478573,Failed,0.0,2026-04-17T05:12:27.000Z
+61879478573,Failed,0.0,2026-04-17T05:12:23.000Z
+61879478573,Failed,0.0,2026-04-17T05:12:18.000Z
+61879478573,Failed,0.0,2026-04-17T05:12:17.000Z
+61879478573,No Answer,,2026-04-17T05:12:11.000Z
+61879478573,Failed,0.0,2026-04-17T05:12:09.000Z
+61879478573,Failed,0.0,2026-04-17T05:12:07.000Z
+61879478573,Completed,-0.0405,2026-04-17T05:11:13.000Z
+61879478573,Failed,0.0,2026-04-17T05:11:11.000Z
+61878133502,Completed,-0.0756,2026-04-17T05:10:43.000Z
+61879478573,Completed,-0.028,2026-04-17T05:10:21.000Z
+61879478573,Failed,0.0,2026-04-17T05:10:20.000Z
+61879478573,No Answer,,2026-04-17T05:10:19.000Z
+61879478573,Failed,0.0,2026-04-17T05:10:18.000Z
+61879478573,Failed,0.0,2026-04-17T05:10:16.000Z
+61879478573,No Answer,,2026-04-17T05:10:15.000Z
+61879478573,Failed,0.0,2026-04-17T05:10:14.000Z
+61879478573,No Answer,,2026-04-17T05:10:13.000Z
+61879478573,No Answer,,2026-04-17T05:10:12.000Z
+61879478573,Failed,0.0,2026-04-17T05:10:11.000Z
+61879478573,Failed,0.0,2026-04-17T05:10:10.000Z
+61879478573,No Answer,,2026-04-17T05:10:09.000Z
+61417911042,Completed,-0.05,2026-04-17T05:08:17.000Z
+61879478573,No Answer,,2026-04-17T05:06:46.000Z
+61879478573,Failed,0.0,2026-04-17T05:06:45.000Z
+61879478573,Failed,0.0,2026-04-17T05:06:44.000Z
+61879478573,Failed,0.0,2026-04-17T05:06:43.000Z
+61876660507,Completed,-0.126,2026-04-17T04:49:26.000Z
+61406796598,Completed,-0.07,2026-04-17T04:47:47.000Z
+61876660507,Completed,-0.0504,2026-04-17T04:43:17.000Z
+61406194431,Completed,-0.04,2026-04-17T04:41:00.000Z
+61879478573,Completed,-0.0405,2026-04-17T04:07:41.000Z
+61879478573,Failed,0.0,2026-04-17T04:07:40.000Z
+61879478573,Failed,0.0,2026-04-17T04:07:39.000Z
+61876660507,Completed,-0.0756,2026-04-17T03:58:59.000Z
+61451106452,Completed,-0.05,2026-04-17T03:57:05.000Z
+61876660507,Completed,-0.0756,2026-04-17T03:34:38.000Z
+61413423432,Completed,-0.04,2026-04-17T03:33:17.000Z
+61876660507,Completed,-0.126,2026-04-17T03:28:07.000Z
+61437799388,Completed,-0.07,2026-04-17T03:26:38.000Z
+61876660507,Completed,-0.126,2026-04-17T03:00:03.000Z
+61432730453,Completed,-0.08,2026-04-17T02:57:45.000Z
+61875628058,Completed,-0.375,2026-04-17T01:14:28.000Z
+61876660507,Completed,-0.0756,2026-04-17T00:47:56.000Z
+61414592920,Completed,-0.05,2026-04-17T00:45:54.000Z
+61458945551,Completed,-0.02,2026-04-17T00:09:55.000Z
+61427725652,Completed,-0.01,2026-04-16T23:39:32.000Z
+61879478573,Completed,-0.0405,2026-04-16T10:50:01.000Z
+61879478573,Failed,0.0,2026-04-16T10:50:03.000Z
+61879478573,Failed,0.0,2026-04-16T10:50:01.000Z
+61879478573,Failed,0.0,2026-04-16T10:50:01.000Z
+61879478573,Completed,-0.1215,2026-04-16T10:44:46.000Z
+61879478573,Failed,0.0,2026-04-16T10:44:46.000Z
+61879478573,Failed,0.0,2026-04-16T10:44:46.000Z
+61879478573,Failed,0.0,2026-04-16T10:44:45.000Z
+61737228990,Completed,-0.01,2026-04-16T09:30:23.000Z
+61737228990,Completed,-0.02,2026-04-16T09:23:26.000Z
+61410857031,Completed,-0.01,2026-04-16T09:18:46.000Z
+61878133502,Completed,-0.1008,2026-04-16T08:57:00.000Z
+61863882852,Completed,-0.06,2026-04-16T08:55:23.000Z
+61876660507,Completed,-0.3,2026-04-16T07:44:05.000Z
+61410128882,Completed,-0.06,2026-04-16T07:43:04.000Z
+61879478573,Failed,0.0,2026-04-16T06:52:28.000Z
+61876660507,Completed,-0.1512,2026-04-16T06:35:25.000Z
+61410857031,Completed,-0.07,2026-04-16T06:33:59.000Z
+61879478573,Failed,0.0,2026-04-16T06:30:30.000Z
+61879478573,Failed,0.0,2026-04-16T06:30:30.000Z
+61879478573,No Answer,,2026-04-16T06:30:30.000Z
+61879478573,Failed,0.0,2026-04-16T06:30:30.000Z
+61861618561,Completed,-0.01,2026-04-16T06:27:37.000Z
+61410857031,Completed,-0.06,2026-04-16T06:22:50.000Z
+61892599200,Completed,-0.01,2026-04-16T06:03:18.000Z
+61879478573,Failed,0.0,2026-04-16T06:00:03.000Z
+61879478573,Failed,0.0,2026-04-16T05:55:29.000Z
+61879478573,Failed,0.0,2026-04-16T05:55:28.000Z
+61879478573,No Answer,,2026-04-16T05:55:27.000Z
+61879478573,Failed,0.0,2026-04-16T05:55:26.000Z
+61879478573,Busy,,2026-04-16T05:42:37.000Z
+61879478573,Failed,0.0,2026-04-16T05:42:36.000Z
+61879478573,Busy,,2026-04-16T05:41:36.000Z
+61879478573,Failed,0.0,2026-04-16T05:41:35.000Z
+61879478573,Busy,,2026-04-16T05:37:52.000Z
+61879478573,Failed,0.0,2026-04-16T05:37:51.000Z
+61879478573,Failed,0.0,2026-04-16T05:37:50.000Z
+61875628058,Completed,-0.1008,2026-04-16T05:31:26.000Z
+61879478573,Busy,,2026-04-16T05:24:29.000Z
+61879478573,Failed,0.0,2026-04-16T05:24:28.000Z
+61876660507,Completed,-0.1008,2026-04-16T05:09:23.000Z
+61428655665,Completed,-0.06,2026-04-16T05:07:09.000Z
+61876660507,Completed,-0.252,2026-04-16T04:20:26.000Z
+61401670069,Completed,-0.12,2026-04-16T04:18:59.000Z
+61876660507,Completed,-0.1512,2026-04-16T03:51:31.000Z
+61484557630,Completed,-0.07,2026-04-16T03:50:22.000Z
+61876660507,Completed,-0.126,2026-04-16T03:46:02.000Z
+61407546174,Completed,-0.07,2026-04-16T03:44:36.000Z
+61410857031,Completed,-0.05,2026-04-16T03:42:10.000Z
+61892579999,Completed,-0.01,2026-04-16T03:29:40.000Z
+61421247590,Completed,-0.01,2026-04-16T03:27:48.000Z
+61892579999,Completed,-0.01,2026-04-16T03:27:44.000Z
+61421247590,Completed,-0.02,2026-04-16T03:05:01.000Z
+61894109207,Completed,-0.01,2026-04-16T01:09:36.000Z
+61876660507,Completed,-0.0504,2026-04-16T00:57:24.000Z
+61415332338,Completed,-0.05,2026-04-16T00:54:37.000Z
+61408090356,Completed,-0.01,2026-04-15T23:39:36.000Z
+61876660527,Completed,-0.0405,2026-04-15T18:56:37.000Z
+61879478573,Failed,0.0,2026-04-15T12:56:03.000Z
+61879478573,No Answer,,2026-04-15T12:56:02.000Z
+61879478573,Failed,0.0,2026-04-15T12:56:01.000Z
+61879478573,Failed,0.0,2026-04-15T12:56:01.000Z
+61879478573,Completed,-0.0405,2026-04-15T12:40:51.000Z
+61879478573,Failed,0.0,2026-04-15T12:40:50.000Z
+61879478573,Failed,0.0,2026-04-15T12:40:50.000Z
+61879478573,Failed,0.0,2026-04-15T12:40:50.000Z
+61879478573,Completed,-0.0405,2026-04-15T12:14:01.000Z
+61879478573,Completed,-0.0405,2026-04-15T12:14:01.000Z
+61879478573,Failed,0.0,2026-04-15T12:14:01.000Z
+61879478573,Failed,0.0,2026-04-15T12:14:01.000Z
+61879478573,Failed,0.0,2026-04-15T12:14:01.000Z
+61876660527,No Answer,,2026-04-15T12:05:13.000Z
+61879478573,No Answer,,2026-04-15T12:04:01.000Z
+61879478573,Busy,,2026-04-15T12:04:01.000Z
+61879478573,Failed,0.0,2026-04-15T12:04:01.000Z
+61879478573,Failed,0.0,2026-04-15T12:04:01.000Z
+61879478573,Failed,0.0,2026-04-15T12:04:01.000Z
+61876660527,Completed,-0.1215,2026-04-15T12:03:50.000Z
+61879478573,Completed,-0.0405,2026-04-15T12:02:33.000Z
+61879478573,Failed,0.0,2026-04-15T12:02:33.000Z
+61879478573,Failed,0.0,2026-04-15T12:02:33.000Z
+61879478573,No Answer,,2026-04-15T12:02:33.000Z
+61879478573,Failed,0.0,2026-04-15T12:02:32.000Z
+61876660527,No Answer,,2026-04-15T12:01:03.000Z
+61879478573,Completed,-0.0405,2026-04-15T11:58:20.000Z
+61879478573,Completed,-0.0405,2026-04-15T11:58:20.000Z
+61879478573,Failed,0.0,2026-04-15T11:58:20.000Z
+61879478573,Failed,0.0,2026-04-15T11:58:20.000Z
+61879478573,Failed,0.0,2026-04-15T11:58:20.000Z
+61876660527,Completed,-0.0497,2026-04-15T11:53:57.000Z
+61876660527,Completed,-0.081,2026-04-15T11:52:30.000Z
+61879478573,Completed,-0.0405,2026-04-15T11:49:21.000Z
+61876660527,No Answer,,2026-04-15T11:21:34.000Z
+61876660527,Completed,-0.1491,2026-04-15T11:20:05.000Z
+61876660527,No Answer,,2026-04-15T11:12:17.000Z
+61876660527,Completed,-0.1988,2026-04-15T11:09:28.000Z
+61876660527,Completed,-0.0497,2026-04-15T11:08:43.000Z
+61879478573,Failed,0.0,2026-04-15T11:07:01.000Z
+61879478573,Failed,0.0,2026-04-15T11:01:01.000Z
+61879478573,Failed,0.0,2026-04-15T11:01:01.000Z
+61879478573,Failed,0.0,2026-04-15T11:01:01.000Z
+61876660527,Completed,-0.0994,2026-04-15T11:00:55.000Z
+61876660527,Completed,-0.0497,2026-04-15T10:58:51.000Z
+61879478573,Failed,0.0,2026-04-15T10:31:01.000Z
+61879478573,Failed,0.0,2026-04-15T10:31:01.000Z
+61879478573,Failed,0.0,2026-04-15T10:31:01.000Z
+61879478573,Completed,-0.0405,2026-04-15T10:21:01.000Z
+61879478573,Failed,0.0,2026-04-15T10:21:01.000Z
+61879478573,Failed,0.0,2026-04-15T10:21:01.000Z
+61879478573,Failed,0.0,2026-04-15T10:21:01.000Z
+61879478573,Busy,,2026-04-15T10:11:01.000Z
+61879478573,Failed,0.0,2026-04-15T10:11:01.000Z
+61879478573,Failed,0.0,2026-04-15T10:11:01.000Z
+61879478573,Failed,0.0,2026-04-15T10:11:01.000Z
+61879478573,Completed,-0.0405,2026-04-15T09:52:06.000Z
+61879478573,Busy,,2026-04-15T09:52:06.000Z
+61879478573,Failed,0.0,2026-04-15T09:52:06.000Z
+61879478573,Failed,0.0,2026-04-15T09:52:06.000Z
+61879478573,Failed,0.0,2026-04-15T09:52:06.000Z
+61876660527,Completed,-0.081,2026-04-15T09:51:54.000Z
+61876660527,Completed,-0.0405,2026-04-15T09:47:06.000Z
+61879478573,Failed,0.0,2026-04-15T09:43:01.000Z
+61879478573,Failed,0.0,2026-04-15T09:43:01.000Z
+61879478573,Failed,0.0,2026-04-15T09:43:01.000Z
+61879478573,No Answer,,2026-04-15T09:43:01.000Z
+61879478573,Completed,-0.0405,2026-04-15T09:37:02.000Z
+61879478573,Failed,0.0,2026-04-15T09:37:02.000Z
+61879478573,Failed,0.0,2026-04-15T09:37:02.000Z
+61879478573,Failed,0.0,2026-04-15T09:37:01.000Z
+61879478573,No Answer,,2026-04-15T09:37:01.000Z
+61879478573,Failed,0.0,2026-04-15T09:35:49.000Z
+61879478573,No Answer,,2026-04-15T09:35:49.000Z
+61879478573,No Answer,,2026-04-15T09:35:49.000Z
+61879478573,Failed,0.0,2026-04-15T09:35:49.000Z
+61879478573,Failed,0.0,2026-04-15T09:35:49.000Z
+61879478573,Failed,0.0,2026-04-15T09:26:01.000Z
+61879478573,No Answer,,2026-04-15T09:26:01.000Z
+61879478573,Failed,0.0,2026-04-15T09:26:01.000Z
+61879478573,Failed,0.0,2026-04-15T09:26:01.000Z
+61879478573,Failed,0.0,2026-04-15T09:19:21.000Z
+61879478573,Failed,0.0,2026-04-15T09:19:01.000Z
+61879478573,No Answer,,2026-04-15T09:19:01.000Z
+61879478573,Failed,0.0,2026-04-15T09:19:01.000Z
+61879478573,Completed,-0.0405,2026-04-15T09:17:50.000Z
+61879478573,Failed,0.0,2026-04-15T09:17:50.000Z
+61879478573,Failed,0.0,2026-04-15T09:17:50.000Z
+61879478573,No Answer,,2026-04-15T09:17:50.000Z
+61879478573,Failed,0.0,2026-04-15T09:17:50.000Z
+61876660527,Completed,-0.0497,2026-04-15T07:55:26.000Z
+61876660527,Completed,-0.162,2026-04-15T07:52:22.000Z
+61876660527,Completed,-0.0497,2026-04-15T07:41:10.000Z
+61879478573,Failed,0.0,2026-04-15T07:41:01.000Z
+61879478573,Failed,0.0,2026-04-15T07:41:01.000Z
+61879478573,Busy,,2026-04-15T07:41:01.000Z
+61879478573,Failed,0.0,2026-04-15T07:41:01.000Z
+61876660527,Completed,-0.081,2026-04-15T07:40:00.000Z
+61876660527,Completed,-0.0405,2026-04-15T07:39:17.000Z
+61879478573,Completed,-0.0405,2026-04-15T07:36:01.000Z
+61879478573,Failed,0.0,2026-04-15T07:36:01.000Z
+61879478573,Failed,0.0,2026-04-15T07:36:01.000Z
+61879478573,Failed,0.0,2026-04-15T07:36:01.000Z
+61879478573,Completed,-0.0405,2026-04-15T07:31:04.000Z
+61879478573,Failed,0.0,2026-04-15T07:31:03.000Z
+61879478573,Failed,0.0,2026-04-15T07:31:02.000Z
+61879478573,Failed,0.0,2026-04-15T07:31:01.000Z
+61879478573,No Answer,,2026-04-15T07:31:00.000Z
+61876660527,Completed,-0.0497,2026-04-15T07:02:49.000Z
+61876660507,Completed,-0.1764,2026-04-15T07:01:57.000Z
+61876660527,Completed,-0.1215,2026-04-15T07:01:27.000Z
+61894794988,Completed,-0.09,2026-04-15T07:00:06.000Z
+61876660527,Completed,-0.081,2026-04-15T06:52:51.000Z
+61879478573,No Answer,,2026-04-15T06:36:01.000Z
+61879478573,Busy,,2026-04-15T06:24:01.000Z
+61879478573,Completed,-0.081,2026-04-15T06:23:01.000Z
+61879478573,Failed,0.0,2026-04-15T06:23:01.000Z
+61879478573,Failed,0.0,2026-04-15T06:23:01.000Z
+61879478573,Failed,0.0,2026-04-15T06:23:01.000Z
+61893171137,Completed,-0.01,2026-04-15T06:13:10.000Z
+61879478573,Completed,-0.162,2026-04-15T05:14:07.000Z
+61879478573,Completed,-0.081,2026-04-15T05:14:06.000Z
+61879478573,No Answer,,2026-04-15T05:14:10.000Z
+61879478573,Failed,0.0,2026-04-15T05:14:10.000Z
+61879478573,Failed,0.0,2026-04-15T05:14:09.000Z
+61879478573,Failed,0.0,2026-04-15T05:14:08.000Z
+61876660527,Completed,-0.0497,2026-04-15T05:03:13.000Z
+61876660527,Completed,-0.081,2026-04-15T05:01:41.000Z
+61879478573,No Answer,,2026-04-15T04:41:59.000Z
+61876660527,Completed,-0.1215,2026-04-15T04:40:14.000Z
+61879478573,No Answer,,2026-04-15T04:34:17.000Z
+61879478573,No Answer,,2026-04-15T04:34:16.000Z
+61879478573,No Answer,,2026-04-15T04:34:15.000Z
+61879478573,No Answer,,2026-04-15T04:34:13.000Z
+61879478573,Failed,0.0,2026-04-15T04:34:11.000Z
+61879478573,No Answer,,2026-04-15T04:34:09.000Z
+61879478573,No Answer,,2026-04-15T04:34:08.000Z
+61879478573,Failed,0.0,2026-04-15T04:34:05.000Z
+61879478573,No Answer,,2026-04-15T04:34:01.000Z
+61879478573,Completed,-0.0405,2026-04-15T04:14:14.000Z
+61879478573,Completed,-0.081,2026-04-15T04:14:18.000Z
+61879478573,Failed,0.0,2026-04-15T04:14:19.000Z
+61879478573,No Answer,,2026-04-15T04:14:17.000Z
+61879478573,No Answer,,2026-04-15T04:14:16.000Z
+61879478573,No Answer,,2026-04-15T04:14:16.000Z
+61879478573,Busy,,2026-04-15T04:14:13.000Z
+61879478573,No Answer,,2026-04-15T04:14:12.000Z
+61879478573,Failed,0.0,2026-04-15T04:14:11.000Z
+61879478573,No Answer,,2026-04-15T04:14:10.000Z
+61879478573,No Answer,,2026-04-15T04:14:09.000Z
+61402259877,Completed,-0.01,2026-04-15T03:52:51.000Z
+61447843345,Completed,-0.01,2026-04-15T03:49:35.000Z
+61876660507,Completed,-0.378,2026-04-15T03:38:56.000Z
+61416450354,Completed,-0.17,2026-04-15T03:37:07.000Z
+61876660507,Completed,-0.126,2026-04-15T03:31:52.000Z
+61281989217,Completed,-0.07,2026-04-15T03:30:02.000Z
+61876660507,Completed,-0.2268,2026-04-15T03:13:35.000Z
+61475610413,Completed,-0.11,2026-04-15T03:11:34.000Z
+61876660507,Completed,-0.0756,2026-04-15T03:11:31.000Z
+61451897500,Completed,-0.04,2026-04-15T03:10:02.000Z
+61878133502,Completed,-0.126,2026-04-15T02:38:04.000Z
+61431113296,Completed,-0.01,2026-04-15T02:37:26.000Z
+61435460993,Completed,-0.06,2026-04-15T02:36:45.000Z
+61876660507,Completed,-0.1764,2026-04-15T02:35:57.000Z
+61400305382,Completed,-0.09,2026-04-15T02:33:08.000Z
+61876660507,Completed,-0.1512,2026-04-15T01:46:59.000Z
+61414615537,Completed,-0.08,2026-04-15T01:45:13.000Z
+61450030056,Completed,-0.02,2026-04-15T01:33:28.000Z
+61876660507,Completed,-0.0504,2026-04-15T01:31:40.000Z
+61450030056,Completed,-0.04,2026-04-15T01:29:06.000Z
+61414615537,Completed,-0.04,2026-04-15T01:25:22.000Z
+61876660507,Completed,-0.0252,2026-04-15T00:59:00.000Z
+61439099417,Completed,-0.04,2026-04-15T00:56:43.000Z
+61879478573,Completed,-0.081,2026-04-14T13:45:43.000Z
+61879478573,No Answer,,2026-04-14T13:45:39.000Z
+61879478573,Failed,0.0,2026-04-14T13:45:39.000Z
+61879478573,Failed,0.0,2026-04-14T13:45:39.000Z
+61879478573,Busy,,2026-04-14T13:45:39.000Z
+61879478573,No Answer,,2026-04-14T13:45:39.000Z
+61879478573,No Answer,,2026-04-14T13:45:39.000Z
+61879478573,Busy,,2026-04-14T13:45:39.000Z
+61879478573,No Answer,,2026-04-14T13:45:39.000Z
+61879478573,No Answer,,2026-04-14T13:45:39.000Z
+61879478573,No Answer,,2026-04-14T13:45:39.000Z
+61879478573,Failed,0.0,2026-04-14T13:25:01.000Z
+61879478573,Failed,0.0,2026-04-14T13:19:01.000Z
+61876660527,Completed,-0.081,2026-04-14T11:43:22.000Z
+61879478573,Completed,-0.0405,2026-04-14T11:23:01.000Z
+61879478573,Completed,-0.081,2026-04-14T11:23:02.000Z
+61879478573,Failed,0.0,2026-04-14T11:23:02.000Z
+61879478573,Busy,,2026-04-14T11:23:01.000Z
+61879478573,No Answer,,2026-04-14T11:23:01.000Z
+61879478573,No Answer,,2026-04-14T11:23:01.000Z
+61879478573,Failed,0.0,2026-04-14T11:23:01.000Z
+61879478573,No Answer,,2026-04-14T11:23:01.000Z
+61879478573,No Answer,,2026-04-14T11:23:01.000Z
+61879478573,Busy,,2026-04-14T11:23:01.000Z
+61879478573,Failed,0.0,2026-04-14T11:23:01.000Z
+61879478573,Completed,-0.0405,2026-04-14T11:17:15.000Z
+61879478573,Completed,-0.0405,2026-04-14T11:17:16.000Z
+61879478573,Completed,-0.0405,2026-04-14T11:17:15.000Z
+61879478573,Failed,0.0,2026-04-14T11:17:17.000Z
+61879478573,No Answer,,2026-04-14T11:17:17.000Z
+61879478573,No Answer,,2026-04-14T11:17:16.000Z
+61879478573,Failed,0.0,2026-04-14T11:17:15.000Z
+61879478573,Completed,-0.0405,2026-04-14T11:16:55.000Z
+61879478573,No Answer,,2026-04-14T11:17:01.000Z
+61879478573,Failed,0.0,2026-04-14T11:17:01.000Z
+61879478573,No Answer,,2026-04-14T11:17:01.000Z
+61879478573,No Answer,,2026-04-14T11:17:01.000Z
+61879478573,Completed,-0.1215,2026-04-14T11:16:02.000Z
+61879478573,No Answer,,2026-04-14T11:16:02.000Z
+61879478573,No Answer,,2026-04-14T11:16:02.000Z
+61879478573,No Answer,,2026-04-14T11:16:02.000Z
+61879478573,Failed,0.0,2026-04-14T11:16:02.000Z
+61879478573,No Answer,,2026-04-14T11:16:02.000Z
+61879478573,No Answer,,2026-04-14T11:16:02.000Z
+61879478573,No Answer,,2026-04-14T11:16:02.000Z
+61879478573,Failed,0.0,2026-04-14T11:16:02.000Z
+61879478573,No Answer,,2026-04-14T11:16:02.000Z
+61879478573,Completed,-0.0405,2026-04-14T11:10:22.000Z
+61879478573,Failed,0.0,2026-04-14T11:10:24.000Z
+61879478573,Failed,0.0,2026-04-14T11:10:21.000Z
+61879478573,No Answer,,2026-04-14T11:10:21.000Z
